0.995321745746,0.0933271548391,0.0249932913509,1.52395478472e-06
0.950774660354,-0.309156968714,0.00336279031598,0.0209333601323
0.97623469752,-0.215457252712,-0.00507457837425,0.022764803252
0.92032822644,-0.389160910425,-0.0151298356933,0.0363432178872
0.982298362682,-0.184522871374,-0.0062019575379,0.0316665807246
0.995761023716,-0.0867512187633,-0.00579131466749,0.030011170665
0.998410382868,-0.0469202597363,-0.00936469699512,0.0297909224196
0.999050263399,-0.0288739946346,-0.0132186775472,0.0298350498734
0.999228197087,-0.0181317670148,-0.0178834236173,0.029907061564
0.999289891798,-0.0139361454124,-0.0181060667707,0.0299610805448
0.999281450527,-0.011356951867,-0.0201977879348,0.029994193413
0.999292059079,-0.0109018409786,-0.0199065094316,0.0300043564595
0.999269112174,-0.0116356912291,-0.0206447656949,0.0299940959872
0.999275851978,-0.0117767494604,-0.0202343803284,0.0299941607282
0.999304562195,-0.0114498521022,-0.018954716922,0.0300001928195
0.999268709003,-0.0123599068124,-0.0202536283419,0.0299845034982
0.999281697537,-0.0119764292827,-0.0198314016279,0.02998949181
0.999279731743,-0.0116493761436,-0.0201182875914,0.0299927369056
0.999298037846,-0.0118498145881,-0.0190667676712,0.0299911957352
0.999327334709,-0.0107493742999,-0.0181376660785,0.0300059014984
0.99928750981,-0.0115940035181,-0.0197610905702,0.0299925177146
0.999263757116,-0.0120493576109,-0.0206813390007,0.0299839776073
0.999260035533,-0.0116602186572,-0.0210754629654,0.0299874231627
0.999264267184,-0.0114405876384,-0.0209885650626,0.0299919559304
0.999270647726,-0.0134664829782,-0.019472596397,0.0299607145912
0.999270524186,-0.011838994658,-0.0204754529624,0.0299835542294
0.999249808302,-0.0127669836993,-0.0209421990383,0.0299708030572
0.999249794868,-0.0144898012341,-0.0198346047193,0.0299413021116
0.999278505782,-0.013195331214,-0.0192542701356,0.0299603771207
0.999293538551,-0.0132396546935,-0.0184287120338,0.0299586035425
0.999296467638,-0.0133871768528,-0.0181599171128,0.029959483843
0.999319431588,-0.0117717348815,-0.0179807038473,0.0299798965538
0.999283700323,-0.0109149933101,-0.0203315682935,0.0299929411681
0.999282297102,-0.01064444618,-0.0205398598108,0.0299950099666
0.999258230095,-0.0116650225113,-0.0211691230157,0.0299797443041
0.999243950632,-0.0123675089835,-0.0214618031194,0.0299660283383
0.999205879542,-0.0125791707925,-0.0230543367179,0.0299645175133
0.99921786982,-0.0112708652006,-0.0231791415219,0.0299890584698
0.999231335035,-0.0125298683576,-0.0219454584359,0.0299689562132
0.999248238631,-0.0118685562829,-0.0215209994576,0.0299823539094
0.999285786235,-0.012865792785,-0.0190896066751,0.029966243038
0.999262704791,-0.0141923215572,-0.0193852734371,0.029947220188
0.999272792555,-0.0128156757522,-0.0197909326206,0.0299660391306
0.999290745024,-0.0113664738306,-0.0197340808802,0.029989602079
0.999255669435,-0.014447234307,-0.0195678494227,0.0299413391757
0.999293457156,-0.0133134685042,-0.0183831694317,0.0299565872951
0.999287764265,-0.0124585072832,-0.0192526806565,0.0299680508968
0.999278217084,-0.0124469515999,-0.0197551156263,0.0299642063772
0.99926721703,-0.013537518224,-0.0196136568331,0.029951110763
0.999273148032,-0.0140400170884,-0.0189568324449,0.029944816689
